movement_id,origin_code,origin_name,origin_district,origin_sub_district,origin_X,origin_Y,origin_in_cluster,cluster_name,destination_LBM_CY_id,destination_district,destination_sub_district,destination_X,destination_Y,species,number,weekly_volume
M-JKT-106-4-01-OUT,M-JKT-109,H.AGUS,JAKARTA TIMUR,MAKASAR,106.891517,-6.239783,No,,,JAKARTA TIMUR,KRAMATJATI,106.865465,-6.276216,BR,300,2100
M-JKT-106-4-02-OUT,M-JKT-109,H.AGUS,JAKARTA TIMUR,MAKASAR,106.891517,-6.239783,No,,,JAKARTA TIMUR,MAKASAR,106.891184,-6.266406,BR,500,3500
M-JKT-106-4-03-OUT,M-JKT-109,H.AGUS,JAKARTA TIMUR,MAKASAR,106.891517,-6.239783,No,,,JAKARTA SELATAN,PASAR MINGGU,106.829309,-6.290662,BR,200,1400
M-JKT-110-1-01-OUT,M-JKT-110,Berkah Abadi,JAKARTA TIMUR,MAKASAR,106.88775,-6.239983,No,,,JAKARTA SELATAN,TEBET,106.850711,-6.228812,BR,300,300
M-JKT-110-1-02-OUT,M-JKT-110,Berkah Abadi,JAKARTA TIMUR,MAKASAR,106.88775,-6.239983,No,,M-JKS-022,JAKARTA SELATAN,PASAR MINGGU,106.843417,-6.284467,BR,350,350
M-JKT-110-1-03-OUT,M-JKT-110,Berkah Abadi,JAKARTA TIMUR,MAKASAR,106.88775,-6.239983,No,,M-JKT-093,JAKARTA TIMUR,JATINEGARA,106.8652,-6.216917,BR,200,200
M-JKT-110-1-04-OUT,M-JKT-110,Berkah Abadi,JAKARTA TIMUR,MAKASAR,106.88775,-6.239983,No,,M-JKT-115,JAKARTA TIMUR,PASARREBO,106.863483,-6.30765,BR,200,200
M-JKT-110-1-05-OUT,M-JKT-110,Berkah Abadi,JAKARTA TIMUR,MAKASAR,106.88775,-6.239983,No,,M-JKT-113,JAKARTA TIMUR,KRAMATJATI,106.867783,-6.268033,BR,200,200
M-JKT-111-1-01-OUT,M-JKT-111,UD TELAGA MAKMUR,JAKARTA TIMUR,MAKASAR,106.889783,-6.24145,No,,,JAKARTA TIMUR,KRAMATJATI,106.865465,-6.276216,BR,1000,7000
M-JKT-111-1-02-OUT,M-JKT-111,UD TELAGA MAKMUR,JAKARTA TIMUR,MAKASAR,106.889783,-6.24145,No,,,JAKARTA TIMUR,MAKASAR,106.891184,-6.266406,BR,1000,7000
M-JKT-111-1-03-OUT,M-JKT-111,UD TELAGA MAKMUR,JAKARTA TIMUR,MAKASAR,106.889783,-6.24145,No,,,JAKARTA SELATAN,PASAR MINGGU,106.829309,-6.290662,BR,600,4200
M-JKT-114-1-01-OUT,M-JKT-114,PD Pasar Minggu,JAKARTA TIMUR,KRAMATJATI,106.87225,-6.2876,No,,M-JKT-113,JAKARTA TIMUR,KRAMATJATI,106.867783,-6.268033,BR,300,2100
M-JKT-114-1-02-OUT,M-JKT-114,PD Pasar Minggu,JAKARTA TIMUR,KRAMATJATI,106.87225,-6.2876,No,,,JAKARTA TIMUR,KRAMATJATI,106.865465,-6.276216,BR,500,3500
M-JKT-114-1-03-OUT,M-JKT-114,PD Pasar Minggu,JAKARTA TIMUR,KRAMATJATI,106.87225,-6.2876,No,,,KOTA BEKASI,PONDOKMELATI,106.928274,-6.309921,BR,1000,7000
M-JKT-114-1-04-OUT,M-JKT-114,PD Pasar Minggu,JAKARTA TIMUR,KRAMATJATI,106.87225,-6.2876,No,,,JAKARTA TIMUR,KRAMATJATI,106.865465,-6.276216,BR,100,700
M-JKT-137-10-01-OUT,M-JKT-146,MULYONO,JAKARTA TIMUR,PULOGADUNG,106.919983,-6.19645,Yes,Rawa Kepiting,,JAKARTA UTARA,KELAPA GADING,106.90353,-6.160768,AK,450,3150
M-JKT-137-10-02-OUT,M-JKT-146,MULYONO,JAKARTA TIMUR,PULOGADUNG,106.919983,-6.19645,Yes,Rawa Kepiting,,JAKARTA TIMUR,KRAMATJATI,106.865465,-6.276216,AK,450,3150
M-JKT-137-1-01-OUT,M-JKT-137,Tyen Kwet Sin,JAKARTA TIMUR,PULOGADUNG,106.904817,-6.188933,Yes,Pulo Gadung,M-JKT-074,JAKARTA TIMUR,CAKUNG,106.901333,-6.2123,BR,500,500
M-JKT-137-1-02-OUT,M-JKT-137,Tyen Kwet Sin,JAKARTA TIMUR,PULOGADUNG,106.904817,-6.188933,Yes,Pulo Gadung,M-JKT-123,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,500,500
M-JKT-137-1-03-OUT,M-JKT-137,Tyen Kwet Sin,JAKARTA TIMUR,PULOGADUNG,106.904817,-6.188933,Yes,Pulo Gadung,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,1000,1000
M-JKT-137-1-04-OUT,M-JKT-137,Tyen Kwet Sin,JAKARTA TIMUR,PULOGADUNG,106.904817,-6.188933,Yes,Pulo Gadung,,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,BR,500,500
M-JKT-137-1-05-OUT,M-JKT-137,Tyen Kwet Sin,JAKARTA TIMUR,PULOGADUNG,106.904817,-6.188933,Yes,Pulo Gadung,M-BKS-059,KOTA BEKASI,BEKASI TIMUR,107.014517,-6.247967,BR,500,500
M-JKT-137-11-01-OUT,M-JKT-147,DARYONO,JAKARTA TIMUR,PULOGADUNG,106.9199,-6.196433,Yes,Rawa Kepiting,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,AK,200,1400
M-JKT-137-11-02-OUT,M-JKT-147,DARYONO,JAKARTA TIMUR,PULOGADUNG,106.9199,-6.196433,Yes,Rawa Kepiting,,JAKARTA BARAT,CENGKARENG,106.736537,-6.15222,AK,175,1225
M-JKT-137-12-01-OUT,M-JKT-148,SRIYONO,JAKARTA TIMUR,PULOGADUNG,106.919967,-6.1964,Yes,Rawa Kepiting,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,AK,100,700
M-JKT-137-12-02-OUT,M-JKT-148,SRIYONO,JAKARTA TIMUR,PULOGADUNG,106.919967,-6.1964,Yes,Rawa Kepiting,,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,AK,50,350
M-JKT-137-13-01-OUT,M-JKT-149,Bapak tommy,JAKARTA TIMUR,PULOGADUNG,106.920033,-6.196467,Yes,Rawa Kepiting,,JAKARTA PUSAT,CEMPAKA PUTIH,106.868046,-6.180883,AK,100,700
M-JKT-137-13-02-OUT,M-JKT-149,Bapak tommy,JAKARTA TIMUR,PULOGADUNG,106.920033,-6.196467,Yes,Rawa Kepiting,,BOGOR,DRAMAGA,106.729951,-6.588789,AK,200,1400
M-JKT-137-13-03-OUT,M-JKT-149,Bapak tommy,JAKARTA TIMUR,PULOGADUNG,106.920033,-6.196467,Yes,Rawa Kepiting,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,AK,175,1225
M-JKT-137-14-01-OUT,M-JKT-150,ibu yanti,JAKARTA TIMUR,PULOGADUNG,106.920033,-6.1964,Yes,Rawa Kepiting,,BOGOR,DRAMAGA,106.729951,-6.588789,AK,200,1400
M-JKT-137-14-02-OUT,M-JKT-150,ibu yanti,JAKARTA TIMUR,PULOGADUNG,106.920033,-6.1964,Yes,Rawa Kepiting,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,AK,150,1050
M-JKT-137-14-03-OUT,M-JKT-150,ibu yanti,JAKARTA TIMUR,PULOGADUNG,106.920033,-6.1964,Yes,Rawa Kepiting,,JAKARTA PUSAT,CEMPAKA PUTIH,106.868046,-6.180883,AK,100,700
M-JKT-137-15-01-OUT,M-JKT-151,Sugimin,JAKARTA TIMUR,PULOGADUNG,106.920117,-6.196533,Yes,Rawa Kepiting,,JAKARTA UTARA,PENJARINGAN,106.766532,-6.118124,AK,600,600
M-JKT-137-15-02-OUT,M-JKT-151,Sugimin,JAKARTA TIMUR,PULOGADUNG,106.920117,-6.196533,Yes,Rawa Kepiting,M-JKT-019,JAKARTA TIMUR,DUREN SAWIT,106.920417,-6.232474,AK,300,300
M-JKT-137-15-03-OUT,M-JKT-151,Sugimin,JAKARTA TIMUR,PULOGADUNG,106.920117,-6.196533,Yes,Rawa Kepiting,,JAKARTA UTARA,KELAPA GADING,106.90353,-6.160768,AK,500,500
M-JKT-137-15-04-OUT,M-JKT-151,Sugimin,JAKARTA TIMUR,PULOGADUNG,106.920117,-6.196533,Yes,Rawa Kepiting,M-JKT-074,JAKARTA TIMUR,CAKUNG,106.901333,-6.2123,AK,500,500
M-JKT-137-15-05-OUT,M-JKT-151,Sugimin,JAKARTA TIMUR,PULOGADUNG,106.920117,-6.196533,Yes,Rawa Kepiting,,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,AK,500,500
M-JKT-137-16-01-OUT,M-JKT-152,Junaedi,JAKARTA TIMUR,PULOGADUNG,106.920267,-6.196617,Yes,Rawa Kepiting,,JAKARTA UTARA,PENJARINGAN,106.766532,-6.118124,AK,100,100
M-JKT-137-16-02-OUT,M-JKT-152,Junaedi,JAKARTA TIMUR,PULOGADUNG,106.920267,-6.196617,Yes,Rawa Kepiting,,JAKARTA UTARA,PENJARINGAN,106.766532,-6.118124,AK,75,75
M-JKT-137-16-03-OUT,M-JKT-152,Junaedi,JAKARTA TIMUR,PULOGADUNG,106.920267,-6.196617,Yes,Rawa Kepiting,M-JKT-019,JAKARTA TIMUR,DUREN SAWIT,106.920417,-6.232474,AK,50,50
M-JKT-137-17-01-OUT,M-JKT-153,H.IKA,JAKARTA TIMUR,PULOGADUNG,106.92015,-6.1968,Yes,Rawa Kepiting,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,AK,150,1050
M-JKT-137-17-02-OUT,M-JKT-153,H.IKA,JAKARTA TIMUR,PULOGADUNG,106.92015,-6.1968,Yes,Rawa Kepiting,,JAKARTA TIMUR,KRAMATJATI,106.865465,-6.276216,AK,150,1050
M-JKT-137-18-01-OUT,M-JKT-154,Wiyono,JAKARTA TIMUR,PULOGADUNG,106.920367,-6.19675,Yes,Rawa Kepiting,M-JKT-019,JAKARTA TIMUR,DUREN SAWIT,106.920417,-6.232474,AK,50,50
M-JKT-137-18-02-OUT,M-JKT-154,Wiyono,JAKARTA TIMUR,PULOGADUNG,106.920367,-6.19675,Yes,Rawa Kepiting,,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,AK,75,75
M-JKT-137-18-03-OUT,M-JKT-154,Wiyono,JAKARTA TIMUR,PULOGADUNG,106.920367,-6.19675,Yes,Rawa Kepiting,,JAKARTA UTARA,PENJARINGAN,106.766532,-6.118124,AK,100,100
M-JKT-137-19-01-OUT,M-JKT-155,H. Triyanto,JAKARTA TIMUR,PULOGADUNG,106.920383,-6.196733,Yes,Rawa Kepiting,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,AK,500,3500
M-JKT-137-19-02-OUT,M-JKT-155,H. Triyanto,JAKARTA TIMUR,PULOGADUNG,106.920383,-6.196733,Yes,Rawa Kepiting,M-JKT-074,JAKARTA TIMUR,CAKUNG,106.901333,-6.2123,AK,300,2100
M-JKT-137-19-03-OUT,M-JKT-155,H. Triyanto,JAKARTA TIMUR,PULOGADUNG,106.920383,-6.196733,Yes,Rawa Kepiting,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,AK,500,3500
M-JKT-137-20-01-OUT,M-JKT-156,Lasto jaya,JAKARTA TIMUR,PULOGADUNG,106.9202,-6.19655,Yes,Rawa Kepiting,,KOTA TANGERANG,CILEDUG,106.70568,-6.238776,BR,500,3500
M-JKT-137-20-02-OUT,M-JKT-156,Lasto jaya,JAKARTA TIMUR,PULOGADUNG,106.9202,-6.19655,Yes,Rawa Kepiting,,KOTA TANGERANG,CILEDUG,106.70568,-6.238776,AK,500,3500
M-JKT-137-20-03-OUT,M-JKT-156,Lasto jaya,JAKARTA TIMUR,PULOGADUNG,106.9202,-6.19655,Yes,Rawa Kepiting,,KOTA TANGERANG,KARAWACI,106.617976,-6.181286,BR,1000,7000
M-JKT-137-20-04-OUT,M-JKT-156,Lasto jaya,JAKARTA TIMUR,PULOGADUNG,106.9202,-6.19655,Yes,Rawa Kepiting,,KOTA TANGERANG,KARAWACI,106.617976,-6.181286,AK,1000,7000
M-JKT-137-20-05-OUT,M-JKT-156,Lasto jaya,JAKARTA TIMUR,PULOGADUNG,106.9202,-6.19655,Yes,Rawa Kepiting,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,300,2100
M-JKT-137-20-06-OUT,M-JKT-156,Lasto jaya,JAKARTA TIMUR,PULOGADUNG,106.9202,-6.19655,Yes,Rawa Kepiting,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,AK,300,2100
M-JKT-137-2-01-OUT,M-JKT-138,MEKARSARI,JAKARTA TIMUR,PULOGADUNG,106.904833,-6.188317,Yes,Pulo Gadung,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,2000,14000
M-JKT-137-2-02-OUT,M-JKT-138,MEKARSARI,JAKARTA TIMUR,PULOGADUNG,106.904833,-6.188317,Yes,Pulo Gadung,,BEKASI,CIKARANG PUSAT,107.183714,-6.359696,BR,2000,14000
M-JKT-137-21-01-OUT,M-JKT-157,H.SUGITO,JAKARTA TIMUR,PULOGADUNG,106.920133,-6.19665,Yes,Rawa Kepiting,,JAKARTA BARAT,CENGKARENG,106.736537,-6.15222,AK,100,700
M-JKT-137-21-02-OUT,M-JKT-157,H.SUGITO,JAKARTA TIMUR,PULOGADUNG,106.920133,-6.19665,Yes,Rawa Kepiting,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,AK,150,1050
M-JKT-137-21-03-OUT,M-JKT-157,H.SUGITO,JAKARTA TIMUR,PULOGADUNG,106.920133,-6.19665,Yes,Rawa Kepiting,,JAKARTA TIMUR,CIPAYUNG,106.903465,-6.325291,AK,50,350
M-JKT-137-22-01-OUT,M-JKT-158,H.SLAMET,JAKARTA TIMUR,PULOGADUNG,106.920133,-6.196383,Yes,Rawa Kepiting,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,AK,400,2800
M-JKT-137-22-02-OUT,M-JKT-158,H.SLAMET,JAKARTA TIMUR,PULOGADUNG,106.920133,-6.196383,Yes,Rawa Kepiting,,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,AK,275,1925
M-JKT-137-23-01-OUT,M-JKT-159,H. Jafar,JAKARTA TIMUR,PULOGADUNG,106.920117,-6.196033,Yes,Rawa Kepiting,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,1000,1000
M-JKT-137-23-02-OUT,M-JKT-159,H. Jafar,JAKARTA TIMUR,PULOGADUNG,106.920117,-6.196033,Yes,Rawa Kepiting,M-JKT-123,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,50,50
M-JKT-137-23-03-OUT,M-JKT-159,H. Jafar,JAKARTA TIMUR,PULOGADUNG,106.920117,-6.196033,Yes,Rawa Kepiting,,KOTA BEKASI,PONDOKGEDE,106.930083,-6.268901,BR,300,300
M-JKT-137-23-04-OUT,M-JKT-159,H. Jafar,JAKARTA TIMUR,PULOGADUNG,106.920117,-6.196033,Yes,Rawa Kepiting,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,150,150
M-JKT-137-26-01-OUT,M-JKT-162,Ryan,JAKARTA TIMUR,PULOGADUNG,106.919917,-6.19615,Yes,Rawa Kepiting,M-JKT-019,JAKARTA TIMUR,DUREN SAWIT,106.920417,-6.232474,BR,1000,1000
M-JKT-137-26-02-OUT,M-JKT-162,Ryan,JAKARTA TIMUR,PULOGADUNG,106.919917,-6.19615,Yes,Rawa Kepiting,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,1500,1500
M-JKT-137-26-03-OUT,M-JKT-162,Ryan,JAKARTA TIMUR,PULOGADUNG,106.919917,-6.19615,Yes,Rawa Kepiting,M-JKT-123,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,500,500
M-JKT-137-29-01-OUT,M-JKT-164,Ca'man/Dasiman,JAKARTA TIMUR,PULOGADUNG,106.91995,-6.196317,Yes,Rawa Kepiting,M-JKU-010,JAKARTA UTARA,CILINCING,106.92225,-6.14095,BR,600,600
M-JKT-137-29-02-OUT,M-JKT-164,Ca'man/Dasiman,JAKARTA TIMUR,PULOGADUNG,106.91995,-6.196317,Yes,Rawa Kepiting,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,150,150
M-JKT-137-30-01-OUT,M-JKT-165,Bapak Imam,JAKARTA TIMUR,PULOGADUNG,106.91995,-6.196383,Yes,Rawa Kepiting,,JAKARTA UTARA,PENJARINGAN,106.766532,-6.118124,BR,100,700
M-JKT-137-30-02-OUT,M-JKT-165,Bapak Imam,JAKARTA TIMUR,PULOGADUNG,106.91995,-6.196383,Yes,Rawa Kepiting,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,100,700
M-JKT-137-30-03-OUT,M-JKT-165,Bapak Imam,JAKARTA TIMUR,PULOGADUNG,106.91995,-6.196383,Yes,Rawa Kepiting,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,BR,400,2800
M-JKT-137-30-04-OUT,M-JKT-165,Bapak Imam,JAKARTA TIMUR,PULOGADUNG,106.91995,-6.196383,Yes,Rawa Kepiting,,JAKARTA TIMUR,MAKASAR,106.891184,-6.266406,BR,300,2100
M-JKT-137-3-01-OUT,M-JKT-139,Megajaya,JAKARTA TIMUR,PULOGADUNG,106.90435,-6.237983,Yes,Pulo Gadung,M-BKS-006,KOTA BEKASI,BEKASI TIMUR,106.9239,-6.365233,BR,250,1750
M-JKT-137-3-02-OUT,M-JKT-139,Megajaya,JAKARTA TIMUR,PULOGADUNG,106.90435,-6.237983,Yes,Pulo Gadung,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,BR,150,1050
M-JKT-137-3-03-OUT,M-JKT-139,Megajaya,JAKARTA TIMUR,PULOGADUNG,106.90435,-6.237983,Yes,Pulo Gadung,M-JKU-012,JAKARTA UTARA,TANJUNG PRIOK,106.87985,-6.114833,BR,350,2450
M-JKT-137-3-04-OUT,M-JKT-139,Megajaya,JAKARTA TIMUR,PULOGADUNG,106.90435,-6.237983,Yes,Pulo Gadung,M-JKS-022,JAKARTA SELATAN,PASAR MINGGU,106.843417,-6.284467,BR,200,1400
M-JKT-137-3-05-OUT,M-JKT-139,Megajaya,JAKARTA TIMUR,PULOGADUNG,106.90435,-6.237983,Yes,Pulo Gadung,M-JKS-034,JAKARTA SELATAN,CILANDAK,106.791017,-6.241533,BR,250,1750
M-JKT-137-3-06-OUT,M-JKT-139,Megajaya,JAKARTA TIMUR,PULOGADUNG,106.90435,-6.237983,Yes,Pulo Gadung,M-JKT-123,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,500,3500
M-JKT-137-32-01-OUT,M-JKT-167,Suhadi,JAKARTA TIMUR,PULOGADUNG,106.920083,-6.19615,Yes,Rawa Kepiting,M-JKT-019,JAKARTA TIMUR,DUREN SAWIT,106.920417,-6.232474,BR,100,100
M-JKT-137-32-02-OUT,M-JKT-167,Suhadi,JAKARTA TIMUR,PULOGADUNG,106.920083,-6.19615,Yes,Rawa Kepiting,M-JKT-123,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,200,200
M-JKT-137-32-03-OUT,M-JKT-167,Suhadi,JAKARTA TIMUR,PULOGADUNG,106.920083,-6.19615,Yes,Rawa Kepiting,,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,BR,200,200
M-JKT-137-33-01-OUT,M-JKT-168,PT Putra Jaya Kusuma,JAKARTA TIMUR,PULOGADUNG,106.919983,-6.196133,Yes,Rawa Kepiting,,BOGOR,CIBINONG,106.835521,-6.484212,LA,400,400
M-JKT-137-33-02-OUT,M-JKT-168,PT Putra Jaya Kusuma,JAKARTA TIMUR,PULOGADUNG,106.919983,-6.196133,Yes,Rawa Kepiting,M-JKT-019,JAKARTA TIMUR,DUREN SAWIT,106.920417,-6.232474,LA,100,100
M-JKT-137-33-03-OUT,M-JKT-168,PT Putra Jaya Kusuma,JAKARTA TIMUR,PULOGADUNG,106.919983,-6.196133,Yes,Rawa Kepiting,M-JKT-123,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,LA,200,200
M-JKT-137-33-04-OUT,M-JKT-168,PT Putra Jaya Kusuma,JAKARTA TIMUR,PULOGADUNG,106.919983,-6.196133,Yes,Rawa Kepiting,,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,LA,100,100
M-JKT-137-35-01-OUT,M-JKT-170,dewa cita,JAKARTA TIMUR,PULOGADUNG,106.920233,-6.19685,Yes,Rawa Kepiting,D-TGR-010,KOTA TANGERANG SELATAN,CIPUTAT,106.7071,-6.290983,BR,200,1400
M-JKT-137-35-02-OUT,M-JKT-170,dewa cita,JAKARTA TIMUR,PULOGADUNG,106.920233,-6.19685,Yes,Rawa Kepiting,,KOTA BEKASI,BANTARGEBANG,106.991365,-6.338926,BR,200,1400
M-JKT-137-35-03-OUT,M-JKT-170,dewa cita,JAKARTA TIMUR,PULOGADUNG,106.920233,-6.19685,Yes,Rawa Kepiting,,JAKARTA PUSAT,TANAHABANG,106.809294,-6.205511,BR,200,1400
M-JKT-137-35-04-OUT,M-JKT-170,dewa cita,JAKARTA TIMUR,PULOGADUNG,106.920233,-6.19685,Yes,Rawa Kepiting,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,BR,300,2100
M-JKT-137-36-01-OUT,M-JKT-171,Bapak Doran,JAKARTA TIMUR,PULOGADUNG,106.920233,-6.188517,Yes,Rawa Kepiting,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,BR,300,2100
M-JKT-137-36-02-OUT,M-JKT-171,Bapak Doran,JAKARTA TIMUR,PULOGADUNG,106.920233,-6.188517,Yes,Rawa Kepiting,,JAKARTA PUSAT,TANAHABANG,106.809294,-6.205511,BR,200,1400
M-JKT-137-36-03-OUT,M-JKT-171,Bapak Doran,JAKARTA TIMUR,PULOGADUNG,106.920233,-6.188517,Yes,Rawa Kepiting,D-TGR-010,KOTA TANGERANG SELATAN,CIPUTAT,106.7071,-6.290983,BR,200,1400
M-JKT-137-36-04-OUT,M-JKT-171,Bapak Doran,JAKARTA TIMUR,PULOGADUNG,106.920233,-6.188517,Yes,Rawa Kepiting,,KOTA BEKASI,BANTARGEBANG,106.991365,-6.338926,BR,100,700
M-JKT-137-39-01-OUT,M-JKT-174,CAHAYA FAJAR,JAKARTA TIMUR,PULOGADUNG,106.9198,-6.197067,Yes,Rawa Kepiting,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,1500,10500
M-JKT-137-39-02-OUT,M-JKT-174,CAHAYA FAJAR,JAKARTA TIMUR,PULOGADUNG,106.9198,-6.197067,Yes,Rawa Kepiting,,BEKASI,CIKARANG BARAT,107.09425,-6.296659,BR,500,3500
M-JKT-137-4-01-OUT,M-JKT-140,Mitra Sejati Unggas,JAKARTA TIMUR,PULOGADUNG,106.90435,-6.187967,Yes,Pulo Gadung,M-JKT-074,JAKARTA TIMUR,CAKUNG,106.901333,-6.2123,BR,500,500
M-JKT-137-4-02-OUT,M-JKT-140,Mitra Sejati Unggas,JAKARTA TIMUR,PULOGADUNG,106.90435,-6.187967,Yes,Pulo Gadung,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,1000,1000
M-JKT-137-4-03-OUT,M-JKT-140,Mitra Sejati Unggas,JAKARTA TIMUR,PULOGADUNG,106.90435,-6.187967,Yes,Pulo Gadung,M-JKT-087,JAKARTA TIMUR,CAKUNG,106.966483,-6.1901,BR,400,400
M-JKT-137-4-04-OUT,M-JKT-140,Mitra Sejati Unggas,JAKARTA TIMUR,PULOGADUNG,106.90435,-6.187967,Yes,Pulo Gadung,M-JKT-123,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,400,400
M-JKT-137-4-05-OUT,M-JKT-140,Mitra Sejati Unggas,JAKARTA TIMUR,PULOGADUNG,106.90435,-6.187967,Yes,Pulo Gadung,M-BKS-022,KOTA BEKASI,BEKASI BARAT,106.9673,-6.23435,BR,300,300
M-JKT-137-4-06-OUT,M-JKT-140,Mitra Sejati Unggas,JAKARTA TIMUR,PULOGADUNG,106.90435,-6.187967,Yes,Pulo Gadung,,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,BR,400,400
M-JKT-137-41-01-OUT,M-JKT-176,JAMBANG,JAKARTA TIMUR,PULOGADUNG,106.91985,-6.196933,Yes,Rawa Kepiting,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,2000,14000
M-JKT-137-41-02-OUT,M-JKT-176,JAMBANG,JAKARTA TIMUR,PULOGADUNG,106.91985,-6.196933,Yes,Rawa Kepiting,,JAKARTA PUSAT,CEMPAKA PUTIH,106.868046,-6.180883,BR,1000,7000
M-JKT-137-5-01-OUT,M-JKT-141,WAHYANTI,JAKARTA TIMUR,PULOGADUNG,106.904467,-6.187917,Yes,Pulo Gadung,,KOTA BEKASI,PONDOKGEDE,106.930083,-6.268901,LA,400,2800
M-JKT-137-5-02-OUT,M-JKT-141,WAHYANTI,JAKARTA TIMUR,PULOGADUNG,106.904467,-6.187917,Yes,Pulo Gadung,,JAKARTA SELATAN,KEBAYORAN LAMA,106.77994,-6.249171,LA,400,2800
M-JKT-137-6-01-OUT,M-JKT-142,MANGGOLO YUDHO,JAKARTA TIMUR,PULOGADUNG,106.904567,-6.18795,Yes,Pulo Gadung,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,LA,500,3500
M-JKT-137-6-02-OUT,M-JKT-142,MANGGOLO YUDHO,JAKARTA TIMUR,PULOGADUNG,106.904567,-6.18795,Yes,Pulo Gadung,,KOTA BEKASI,JATIASIH,106.952391,-6.307339,LA,250,1750
M-JKT-137-7-01-OUT,M-JKT-143,SUPARNO/MULYONO,JAKARTA TIMUR,PULOGADUNG,106.904717,-6.18845,Yes,Pulo Gadung,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,1000,7000
M-JKT-137-7-02-OUT,M-JKT-143,SUPARNO/MULYONO,JAKARTA TIMUR,PULOGADUNG,106.904717,-6.18845,Yes,Pulo Gadung,,JAKARTA BARAT,CENGKARENG,106.736537,-6.15222,BR,400,2800
M-JKT-137-7-03-OUT,M-JKT-143,SUPARNO/MULYONO,JAKARTA TIMUR,PULOGADUNG,106.904717,-6.18845,Yes,Pulo Gadung,,BEKASI,CIKARANG PUSAT,107.183714,-6.359696,BR,400,2800
M-JKT-137-8-01-OUT,M-JKT-144,Murni jaya,JAKARTA TIMUR,PULOGADUNG,106.904317,-6.237267,Yes,Pulo Gadung,,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,BR,500,3500
M-JKT-137-8-02-OUT,M-JKT-144,Murni jaya,JAKARTA TIMUR,PULOGADUNG,106.904317,-6.237267,Yes,Pulo Gadung,,JAKARTA TIMUR,PULOGADUNG,106.888912,-6.193299,BR,1000,7000
M-JKT-137-8-03-OUT,M-JKT-144,Murni jaya,JAKARTA TIMUR,PULOGADUNG,106.904317,-6.237267,Yes,Pulo Gadung,M-JKT-074,JAKARTA TIMUR,CAKUNG,106.901333,-6.2123,BR,500,3500
M-JKT-137-8-04-OUT,M-JKT-144,Murni jaya,JAKARTA TIMUR,PULOGADUNG,106.904317,-6.237267,Yes,Pulo Gadung,,BEKASI,CIKARANG PUSAT,107.183714,-6.359696,BR,1000,7000
