movement_id,origin_code,origin_name,origin_district,origin_sub_district,origin_x,origin_y,species,number,weekly_volume,type_destination,name_destination,destination_lbm_cy_id,destination_district,destination_sub_district,destination_x_original,destination_y_original,xy,point_x_subdistrict,point_y_subdistrict,object_id_destination,in_km_distance_origin_destination,origin_in_cluster,cluster_name
M-JKT-191-1-02-OUT,M-JKT-191,MARGO MULYO,JAKARTA TIMUR,MATRAMAN,106.870667,-6.20945,BR,600,600,LBM,Pasar Minggu,M-JKS-022,JAKARTA SELATAN,PASAR MINGGU,106.843417,-6.284467,original coordinate,106.8293094,-6.290661918,1859,12.35059551,No,
M-JKT-191-1-03-OUT,M-JKT-191,MARGO MULYO,JAKARTA TIMUR,MATRAMAN,106.870667,-6.20945,BR,1000,1000,LBM,Pasar mampang Prapatan,M-JKS-027,JAKARTA SELATAN,MAMPANG PRAPATAN,106.825017,-6.241333,original coordinate,106.8209534,-6.252268459,1864,10.51836497,No,
M-JKT-191-1-04-OUT,M-JKT-191,MARGO MULYO,JAKARTA TIMUR,MATRAMAN,106.870667,-6.20945,BR,800,800,LBM,Pasar Kelapa Gading,M-JKU-019,JAKARTA UTARA,KELAPA GADING,106.90635,-6.175367,original coordinate,106.9035302,-6.160768472,1898,1.6790689,No,
M-JKT-191-1-05-OUT,M-JKT-191,MARGO MULYO,JAKARTA TIMUR,MATRAMAN,106.870667,-6.20945,BR,450,450,LBM,Pasar Jangkrik,,JAKARTA TIMUR,MATRAMAN,106.864523,-6.203772,subdistrict coordinate,106.8645227,-6.203772105,1877,4.740287561,No,
M-JKT-191-1-06-OUT,M-JKT-191,MARGO MULYO,JAKARTA TIMUR,MATRAMAN,106.870667,-6.20945,BR,800,800,LBM,,,JAKARTA PUSAT,TANAH ABANG,106.809294,-6.205511,subdistrict coordinate,106.8092941,-6.205510529,1878,10.82305683,No,
M-JKT-191-1-07-OUT,M-JKT-191,MARGO MULYO,JAKARTA TIMUR,MATRAMAN,106.870667,-6.20945,BR,800,800,LBM,Pasar Prumpung,,JAKARTA TIMUR,JATINEGARA,106.877432,-6.227655,subdistrict coordinate,106.8774319,-6.227654968,1873,5.080483177,No,
M-JKT-191-1-08-OUT,M-JKT-191,MARGO MULYO,JAKARTA TIMUR,MATRAMAN,106.870667,-6.20945,BR,300,300,LBM,Pasar Enjo,M-JKT-122,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,original coordinate,106.8889122,-6.193299382,1876,1.81112038,No,
M-JKT-191-1-09-OUT,M-JKT-191,MARGO MULYO,JAKARTA TIMUR,MATRAMAN,106.870667,-6.20945,BR,450,450,LBM,,,BEKASI,SETU,107.037742,-6.36352,subdistrict coordinate,107.0377415,-6.363520234,2402,24.04780979,No,
M-JKT-191-1-10-OUT,M-JKT-191,MARGO MULYO,JAKARTA TIMUR,MATRAMAN,106.870667,-6.20945,BR,250,250,AB,,,JAKARTA TIMUR,MATRAMAN,106.864523,-6.203772,subdistrict coordinate,106.8645227,-6.203772105,1877,4.740287561,No,
M-JKT-192-1-01-OUT,M-JKT-192,Maju Bersama,JAKARTA TIMUR,MATRAMAN,106.87295,-6.2097,BR,800,5600,LBM,,M-BKS-001,KOTA BEKASI,BEKASI BARAT,106.962788,-6.233617,original coordinate,106.9627885,-6.233617281,2498,13.85429621,No,
M-JKT-192-1-02-OUT,M-JKT-192,Maju Bersama,JAKARTA TIMUR,MATRAMAN,106.87295,-6.2097,BR,1500,10500,LBM,,M-JKP-023,JAKARTA PUSAT,KEMAYORAN,106.96435,-6.165017,original coordinate,106.8558983,-6.16282189,1883,7.882017056,No,
M-JKT-192-1-03-OUT,M-JKT-192,Maju Bersama,JAKARTA TIMUR,MATRAMAN,106.87295,-6.2097,BR,1700,11900,LBM,,,JAKARTA PUSAT,CEMPAKA PUTIH,106.868046,-6.180883,subdistrict coordinate,106.8680462,-6.180883411,1882,8.26060923,No,
M-JKT-192-1-04-OUT,M-JKT-192,Maju Bersama,JAKARTA TIMUR,MATRAMAN,106.87295,-6.2097,BR,4000,28000,AB,,,JAKARTA TIMUR,MATRAMAN,106.864523,-6.203772,subdistrict coordinate,106.8645227,-6.203772105,1877,10.59739786,No,
M-JKT-193-1-01-OUT,M-JKT-193,Mega Jaya,JAKARTA TIMUR,PULOGADUNG,106.87595,-6.21455,BR,800,800,LBM,Pasar Pulogadung,M-JKT-123,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,original coordinate,106.8889122,-6.193299382,1876,48.68790383,No,
M-JKT-193-1-02-OUT,M-JKT-193,Mega Jaya,JAKARTA TIMUR,PULOGADUNG,106.87595,-6.21455,BR,800,800,LBM,Pasar Kebayoran Lama,M-JKS-036,JAKARTA SELATAN,KEBAYORAN LAMA,106.781983,-6.237867,original coordinate,106.7799398,-6.249171276,1862,38.86661077,No,
M-JKT-193-1-03-OUT,M-JKT-193,Mega Jaya,JAKARTA TIMUR,PULOGADUNG,106.87595,-6.21455,BR,600,600,LBM,Pasar Tanah Abang,,JAKARTA PUSAT,TANAH ABANG,106.809294,-6.205511,subdistrict coordinate,106.8092941,-6.205510529,1878,43.3049416,No,
M-JKT-193-1-04-OUT,M-JKT-193,Mega Jaya,JAKARTA TIMUR,PULOGADUNG,106.87595,-6.21455,BR,500,500,LBM,Pasar Klender,M-JKT-074,JAKARTA TIMUR,CAKUNG,106.901333,-6.2123,original coordinate,106.9403369,-6.188741675,1875,47.73949317,No,
M-JKT-194-1-01-OUT,M-JKT-194,Sawung Mas,JAKARTA TIMUR,PULOGADUNG,106.905033,-6.184633,BR,700,700,LBM,Pasar Tanjung Priok,,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,subdistrict coordinate,106.8749001,-6.132077397,1896,37.86892547,No,
M-JKT-194-1-02-OUT,M-JKT-194,Sawung Mas,JAKARTA TIMUR,PULOGADUNG,106.905033,-6.184633,BR,800,800,LBM,Pasar Pulogadung,M-JKT-123,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,original coordinate,106.8889122,-6.193299382,1876,33.43251302,No,
M-JKT-195-1-01-OUT,M-JKT-195,Zaenal Abidin,JAKARTA TIMUR,PULOGADUNG,106.919883,-6.196767,BR,1200,1200,LBM,Pasar Perumnas Klender,M-JKT-019,JAKARTA TIMUR,DUREN SAWIT,106.920417,-6.232474,original coordinate,106.9204169,-6.232474436,1874,40.30133422,No,
M-JKT-195-1-02-OUT,M-JKT-195,Zaenal Abidin,JAKARTA TIMUR,PULOGADUNG,106.919883,-6.196767,BR,300,300,LBM,Pasar Cakung,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,subdistrict coordinate,106.9403369,-6.188741675,1875,40.52146962,No,
M-JKT-195-1-03-OUT,M-JKT-195,Zaenal Abidin,JAKARTA TIMUR,PULOGADUNG,106.919883,-6.196767,BR,600,600,LBM,Pasar Klender,M-JKT-074,JAKARTA TIMUR,CAKUNG,106.901333,-6.2123,original coordinate,106.9403369,-6.188741675,1875,37.42203142,No,
M-JKT-196-1-01-OUT,M-JKT-196,UD CENDRAWASIH,JAKARTA TIMUR,MATRAMAN,106.870733,-6.209267,BR,750,5250,LBM,,M-JKS-022,JAKARTA SELATAN,PASAR MINGGU,106.843417,-6.284467,original coordinate,106.8293094,-6.290661918,1859,12.33662911,No,
M-JKT-196-1-02-OUT,M-JKT-196,UD CENDRAWASIH,JAKARTA TIMUR,MATRAMAN,106.870733,-6.209267,BR,500,3500,LBM,,M-JKP-003,JAKARTA PUSAT,CEMPAKA PUTIH,106.8726,-6.185167,original coordinate,106.8680462,-6.180883411,1882,3.674204738,No,
M-JKT-196-1-03-OUT,M-JKT-196,UD CENDRAWASIH,JAKARTA TIMUR,MATRAMAN,106.870733,-6.209267,BR,500,3500,LBM,,M-JKT-074,JAKARTA TIMUR,CAKUNG,106.901333,-6.2123,original coordinate,106.9403369,-6.188741675,1875,2.379885946,No,
M-JKT-196-1-04-OUT,M-JKT-196,UD CENDRAWASIH,JAKARTA TIMUR,MATRAMAN,106.870733,-6.209267,BR,1500,10500,AB,,,JAKARTA PUSAT,SENEN,106.845861,-6.184269,subdistrict coordinate,106.8458614,-6.184268513,1880,6.653486176,No,
M-JKT-196-1-05-OUT,M-JKT-196,UD CENDRAWASIH,JAKARTA TIMUR,MATRAMAN,106.870733,-6.209267,BR,3000,21000,AS,,,JAKARTA TIMUR,JATINEGARA,106.877432,-6.227655,subdistrict coordinate,106.8774319,-6.227654968,1873,5.06764252,No,
M-JKT-196-1-06-OUT,M-JKT-196,UD CENDRAWASIH,JAKARTA TIMUR,MATRAMAN,106.870733,-6.209267,BR,500,3500,LBM,,,JAKARTA TIMUR,CAKUNG,106.940337,-6.188742,subdistrict coordinate,106.9403369,-6.188741675,1875,3.967952728,No,
M-JKT-196-1-07-OUT,M-JKT-196,UD CENDRAWASIH,JAKARTA TIMUR,MATRAMAN,106.870733,-6.209267,BR,500,3500,LBM,,,BEKASI,TAMBUN SELATAN,107.055361,-6.256546,subdistrict coordinate,107.0553607,-6.256546333,2414,18.30551796,No,
M-JKT-196-1-08-OUT,M-JKT-196,UD CENDRAWASIH,JAKARTA TIMUR,MATRAMAN,106.870733,-6.209267,BR,500,3500,LBM,,,JAKARTA PUSAT,CEMPAKA PUTIH,106.868046,-6.180883,subdistrict coordinate,106.8680462,-6.180883411,1882,4.272375651,No,
M-JKT-196-1-09-OUT,M-JKT-196,UD CENDRAWASIH,JAKARTA TIMUR,MATRAMAN,106.870733,-6.209267,BR,1000,7000,AS,,,JAKARTA TIMUR,PULO GADUNG,106.888912,-6.193299,subdistrict coordinate,106.8889122,-6.193299382,1876,1.815170126,No,
M-JKT-196-1-10-OUT,M-JKT-196,UD CENDRAWASIH,JAKARTA TIMUR,MATRAMAN,106.870733,-6.209267,BR,2000,14000,AS,,,BEKASI,TAMBUN SELATAN,107.055361,-6.256546,subdistrict coordinate,107.0553607,-6.256546333,2414,18.30551796,No,
M-JKU-004-1-01-OUT,M-JKU-004,SUMBER JAYA / DJABIDIN,JAKARTA UTARA,CILINCING,106.925667,-6.104833,DU,100,700,AB,CILINCING,,JAKARTA UTARA,CILINCING,106.943763,-6.126808,subdistrict coordinate,106.9437635,-6.126807791,1899,26.03469894,No,
M-JKU-004-1-02-OUT,M-JKU-004,SUMBER JAYA / DJABIDIN,JAKARTA UTARA,CILINCING,106.925667,-6.104833,DU,20,140,LBM,PASAR WARAKAS,M-JKU-012,JAKARTA UTARA,TANJUNG PRIOK,106.87985,-6.114833,original coordinate,106.8749001,-6.132077397,1896,27.64661892,No,
M-JKU-004-1-03-OUT,M-JKU-004,SUMBER JAYA / DJABIDIN,JAKARTA UTARA,CILINCING,106.925667,-6.104833,DU,30,210,LBM,PASAR CEMPAKA,,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,subdistrict coordinate,106.8749001,-6.132077397,1896,25.89907725,No,
M-JKU-008-1-01-OUT,M-JKU-008,Moko Supplier,JAKARTA UTARA,CILINCING,106.936067,-6.112467,BR,20,140,LBM,,M-JKU-007,JAKARTA UTARA,CILINCING,106.947817,-6.110033,original coordinate,106.9437635,-6.126807791,1899,27.83083948,No,
M-JKU-011-1-01-OUT,M-JKU-011,Surjana,JAKARTA UTARA,TANJUNG PRIOK,107.2483549,-6.250873707,BR,300,2100,LBM,Pasar Pelita,,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,subdistrict coordinate,106.8749001,-6.132077397,1896,43.7762833,No,
M-JKU-011-1-02-OUT,M-JKU-011,Surjana,JAKARTA UTARA,TANJUNG PRIOK,107.2483549,-6.250873707,BR,200,1400,LBM,Pasar Lontar,M-JKU-017,JAKARTA UTARA,KOJA,106.910667,-6.119067,original coordinate,106.9048773,-6.121113345,1897,40.45494324,No,
M-JKU-011-1-03-OUT,M-JKU-011,Surjana,JAKARTA UTARA,TANJUNG PRIOK,107.2483549,-6.250873707,BR,300,2100,LBM,Pasar Warakas,M-JKU-012,JAKARTA UTARA,TANJUNG PRIOK,106.87985,-6.114833,original coordinate,106.8749001,-6.132077397,1896,43.85040229,No,
M-JKU-011-1-04-OUT,M-JKU-011,Surjana,JAKARTA UTARA,TANJUNG PRIOK,107.2483549,-6.250873707,BR,200,1400,LBM,Pasar koja baru,M-JKU-016,JAKARTA UTARA,KOJA,106.915733,-6.12105,original coordinate,106.9048773,-6.121113345,1897,39.84783537,No,
M-JKU-060-1-01-OUT,M-JKU-060,DWIJO SUMARMO,JAKARTA UTARA,CILINCING,106.948,-6.110117,AK,25,175,AB,,,JAKARTA UTARA,CILINCING,106.943763,-6.126808,subdistrict coordinate,106.9437635,-6.126807791,1899,3.414863427,Yes,Marunda
M-JKU-061-1-01-OUT,M-JKU-061,pak rasim,JAKARTA UTARA,CILINCING,106.948533,-6.110083,DU,115,805,AS,,,JAKARTA UTARA,CILINCING,106.943763,-6.126808,subdistrict coordinate,106.9437635,-6.126807791,1899,1.891117141,Yes,Marunda
M-JKU-062-1-01-OUT,M-JKU-062,Sukohardjo Makmur,JAKARTA UTARA,CILINCING,106.919217,-6.109033,BR,300,2100,LBM,Pasar Waru,M-JKU-014,JAKARTA UTARA,KOJA,106.904877,-6.121113,original coordinate,106.9048773,-6.121113345,1897,7.443408172,Yes,Marunda
M-JKU-062-1-02-OUT,M-JKU-062,Sukohardjo Makmur,JAKARTA UTARA,CILINCING,106.919217,-6.109033,BR,200,1400,LBM,Pasar Koja baru,M-JKU-016,JAKARTA UTARA,KOJA,106.915733,-6.12105,original coordinate,106.9048773,-6.121113345,1897,7.254389461,Yes,Marunda
M-JKU-062-1-03-OUT,M-JKU-062,Sukohardjo Makmur,JAKARTA UTARA,CILINCING,106.919217,-6.109033,BR,150,1050,LBM,Pasar Kubu,,JAKARTA UTARA,CILINCING,106.943763,-6.126808,subdistrict coordinate,106.9437635,-6.126807791,1899,7.08116168,Yes,Marunda
M-JKU-062-1-04-OUT,M-JKU-062,Sukohardjo Makmur,JAKARTA UTARA,CILINCING,106.919217,-6.109033,BR,150,1050,LBM,Pasar sukapura,M-JKU-010,JAKARTA UTARA,CILINCING,106.92225,-6.14095,original coordinate,106.9437635,-6.126807791,1899,5.057620288,Yes,Marunda
M-JKU-062-1-05-OUT,M-JKU-062,Sukohardjo Makmur,JAKARTA UTARA,CILINCING,106.919217,-6.109033,BR,200,1400,LBM,Pasar Lontar,M-JKU-017,JAKARTA UTARA,KOJA,106.910667,-6.119067,original coordinate,106.9048773,-6.121113345,1897,7.535577665,Yes,Marunda
M-JKU-062-1-06-OUT,M-JKU-062,Sukohardjo Makmur,JAKARTA UTARA,CILINCING,106.919217,-6.109033,BR,200,1400,LBM,Pasar jalan Baru,,JAKARTA UTARA,CILINCING,106.943763,-6.126808,subdistrict coordinate,106.9437635,-6.126807791,1899,7.08116168,Yes,Marunda
M-JKU-062-1-07-OUT,M-JKU-062,Sukohardjo Makmur,JAKARTA UTARA,CILINCING,106.919217,-6.109033,BR,250,1750,LBM,Pasar belimbing,,JAKARTA UTARA,CILINCING,106.943763,-6.126808,subdistrict coordinate,106.9437635,-6.126807791,1899,7.08116168,Yes,Marunda
M-JKU-062-1-08-OUT,M-JKU-062,Sukohardjo Makmur,JAKARTA UTARA,CILINCING,106.919217,-6.109033,BR,150,1050,LBM,Pasar Tugu,M-JKU-015,JAKARTA UTARA,KOJA,106.91715,-6.126733,original coordinate,106.9048773,-6.121113345,1897,6.62317253,Yes,Marunda
M-JKU-063-1-01-OUT,M-JKU-063,Lasa,JAKARTA UTARA,CILINCING,106.9484,-6.110117,AK,20,20,AS,,,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,subdistrict coordinate,106.8749001,-6.132077397,1896,20.01949377,Yes,Marunda
M-JKU-064-1-01-OUT,M-JKU-064,TPnU Aminuddin,JAKARTA UTARA,CILINCING,106.947867,-6.110033,DU,5,35,LBM,Pasar Bebek Marunda,,JAKARTA UTARA,CILINCING,106.943763,-6.126808,subdistrict coordinate,106.9437635,-6.126807791,1899,59.80440056,Yes,Marunda
M-JKU-066-1-01-OUT,M-JKU-066,Ahyani,JAKARTA UTARA,CILINCING,106.948233,-6.110133,DU,100,700,AS,,,BEKASI,TARUMAJAYA,106.997547,-6.121953,subdistrict coordinate,106.9975468,-6.121952761,2417,21.29451713,Yes,Marunda
M-JKU-069-15-01-OUT,M-JKU-084,Cira Jaya,JAKARTA UTARA,KOJA,106.913483,-6.119583,BR,200,1400,LBM,pasar koja baru,M-JKU-016,JAKARTA UTARA,KOJA,106.915733,-6.12105,original coordinate,106.9048773,-6.121113345,1897,7.274444056,No,
M-JKU-069-15-02-OUT,M-JKU-084,Cira Jaya,JAKARTA UTARA,KOJA,106.913483,-6.119583,BR,600,4200,LBM,pasar lontar,M-JKU-017,JAKARTA UTARA,KOJA,106.910667,-6.119067,original coordinate,106.9048773,-6.121113345,1897,7.555463333,No,
M-JKU-069-15-03-OUT,M-JKU-084,Cira Jaya,JAKARTA UTARA,KOJA,106.913483,-6.119583,BR,200,1400,LBM,pasar waru,M-JKU-014,JAKARTA UTARA,KOJA,106.904877,-6.121113,original coordinate,106.9048773,-6.121113345,1897,7.462936308,No,
M-JKU-069-15-04-OUT,M-JKU-084,Cira Jaya,JAKARTA UTARA,KOJA,106.913483,-6.119583,BR,100,700,LBM,pasar sukapura,M-JKU-010,JAKARTA UTARA,CILINCING,106.92225,-6.14095,original coordinate,106.9437635,-6.126807791,1899,5.077729152,No,
M-JKU-069-15-05-OUT,M-JKU-084,Cira Jaya,JAKARTA UTARA,KOJA,106.913483,-6.119583,BR,100,700,LBM,pasar maja,,JAKARTA UTARA,KOJA,106.904877,-6.121113,subdistrict coordinate,106.9048773,-6.121113345,1897,7.462936308,No,
M-JKU-069-15-06-OUT,M-JKU-084,Cira Jaya,JAKARTA UTARA,KOJA,106.913483,-6.119583,BR,150,1050,LBM,pasar rawa badak,M-JKU-013,JAKARTA UTARA,KOJA,106.8953,-6.115233,original coordinate,106.9048773,-6.121113345,1897,8.39145463,No,
M-JKU-069-15-07-OUT,M-JKU-084,Cira Jaya,JAKARTA UTARA,KOJA,106.913483,-6.119583,BR,2500,17500,AS,,,JAKARTA UTARA,KOJA,106.904877,-6.121113,subdistrict coordinate,106.9048773,-6.121113345,1897,7.462936308,No,
M-JKU-069-16-01-OUT,M-JKU-086,CV . Cahaya Putra,JAKARTA UTARA,TANJUNG PRIOK,106.879167,-6.115583,BR,720,5040,LBM,Pasar Warakas,M-JKU-023,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,original coordinate,106.8749001,-6.132077397,1896,7.917860363,No,
M-JKU-069-17-01-OUT,M-JKU-087,Batara Jaya,JAKARTA UTARA,PADEMANGAN,106.846467,-6.130633,BR,600,4200,AB,Rajawali,,JAKARTA UTARA,PADEMANGAN,106.837334,-6.129512,subdistrict coordinate,106.8373335,-6.129512122,1895,11.2960629,No,
M-JKU-069-17-02-OUT,M-JKU-087,Batara Jaya,JAKARTA UTARA,PADEMANGAN,106.846467,-6.130633,BR,600,4200,AB,Bahari (ancol),,JAKARTA UTARA,PADEMANGAN,106.837334,-6.129512,subdistrict coordinate,106.8373335,-6.129512122,1895,11.2960629,No,
M-JKU-069-17-03-OUT,M-JKU-087,Batara Jaya,JAKARTA UTARA,PADEMANGAN,106.846467,-6.130633,BR,600,4200,AB,Muara baru,,JAKARTA UTARA,PENJARINGAN,106.766532,-6.118124,subdistrict coordinate,106.7665319,-6.118124313,1894,18.86748697,No,
M-JKU-069-18-01-OUT,M-JKU-088,DARSONO,JAKARTA UTARA,PENJARINGAN,106.800033,-6.136117,BR,100,700,LBM,PASAR PEJAGALAN,,JAKARTA BARAT,TAMBORA,106.803373,-6.147388,subdistrict coordinate,106.8033734,-6.147388377,1890,13.8629968,No,
M-JKU-069-18-02-OUT,M-JKU-088,DARSONO,JAKARTA UTARA,PENJARINGAN,106.800033,-6.136117,BR,100,700,LBM,PASAR JEMBATAN LIMA,,JAKARTA BARAT,TAMBORA,106.803373,-6.147388,subdistrict coordinate,106.8033734,-6.147388377,1890,13.8629968,No,
M-JKU-069-19-01-OUT,M-JKU-089,HASIL SAWUNG/ H. SYAMSU,JAKARTA UTARA,PENJARINGAN,106.799967,-6.13585,AK,300,2100,LBM,PASAR SENEN,M-JKP-019,JAKARTA PUSAT,SENEN,106.842833,-6.17515,original coordinate,106.8458614,-6.184268513,1880,8.830971954,No,
M-JKU-069-19-02-OUT,M-JKU-089,HASIL SAWUNG/ H. SYAMSU,JAKARTA UTARA,PENJARINGAN,106.799967,-6.13585,DU,7,49,LBM,PASAR SENEN,M-JKP-019,JAKARTA PUSAT,SENEN,106.842833,-6.17515,original coordinate,106.8458614,-6.184268513,1880,8.830971954,No,
M-JKU-069-19-03-OUT,M-JKU-089,HASIL SAWUNG/ H. SYAMSU,JAKARTA UTARA,PENJARINGAN,106.799967,-6.13585,AK,320,2240,LBM,PLUIT,M-JKU-033,JAKARTA UTARA,PENJARINGAN,106.766532,-6.118124,original coordinate,106.7665319,-6.118124313,1894,18.84687048,No,
M-JKU-069-19-04-OUT,M-JKU-089,HASIL SAWUNG/ H. SYAMSU,JAKARTA UTARA,PENJARINGAN,106.799967,-6.13585,AK,170,1190,LBM,MUARA KARANG,,JAKARTA UTARA,PENJARINGAN,106.766532,-6.118124,subdistrict coordinate,106.7665319,-6.118124313,1894,18.84687048,No,
M-JKU-069-19-05-OUT,M-JKU-089,HASIL SAWUNG/ H. SYAMSU,JAKARTA UTARA,PENJARINGAN,106.799967,-6.13585,AK,210,1470,AB,PAK HARIYANTO,,JAKARTA UTARA,PENJARINGAN,106.766532,-6.118124,subdistrict coordinate,106.7665319,-6.118124313,1894,18.84687048,No,
M-JKU-069-22-01-OUT,M-JKU-092,SUBROTO,JAKARTA UTARA,PENJARINGAN,106.781733,-6.137467,BR,1000,7000,LBM,PASAR WARU,M-JKU-014,JAKARTA UTARA,KOJA,106.904877,-6.121113,original coordinate,106.9048773,-6.121113345,1897,8.448924826,No,
M-JKU-069-22-02-OUT,M-JKU-092,SUBROTO,JAKARTA UTARA,PENJARINGAN,106.781733,-6.137467,BR,500,3500,LBM,PASAR TELUK GONG,M-JKU-018,JAKARTA UTARA,PENJARINGAN,106.782133,-6.1381,original coordinate,106.7665319,-6.118124313,1894,16.75094603,No,
M-JKU-069-23-01-OUT,M-JKU-096,H. SUDARSONO,JAKARTA UTARA,PENJARINGAN,106.799867,-6.1361,BR,6000,42000,AB,,,JAKARTA UTARA,PENJARINGAN,106.766532,-6.118124,subdistrict coordinate,106.7665319,-6.118124313,1894,18.84612748,No,
M-JKU-069-6-01-OUT,M-JKU-074,Masripah,JAKARTA UTARA,CILINCING,106.9484,-6.110117,DU,20,20,AS,,,JAKARTA UTARA,TANJUNG PRIOK,106.8749,-6.132077,subdistrict coordinate,106.8749001,-6.132077397,1896,7.174663845,Yes,Marunda
M-JKU-069-6-02-OUT,M-JKU-074,Masripah,JAKARTA UTARA,CILINCING,106.9484,-6.110117,DU,10,10,AS,,,JAKARTA UTARA,CILINCING,106.943763,-6.126808,subdistrict coordinate,106.9437635,-6.126807791,1899,1.789309284,Yes,Marunda
M-JKU-069-7-01-OUT,M-JKU-075,ENDANG WARTAKA,JAKARTA UTARA,CILINCING,106.948433,-6.11015,DU,50,350,LBM,PASAR SARANG BANGA,,JAKARTA UTARA,CILINCING,106.943763,-6.126808,subdistrict coordinate,106.9437635,-6.126807791,1899,23.01979225,Yes,Marunda
M-JKU-069-7-02-OUT,M-JKU-075,ENDANG WARTAKA,JAKARTA UTARA,CILINCING,106.948433,-6.11015,DU,50,350,LBM,,,JAKARTA PUSAT,CEMPAKA PUTIH,106.868046,-6.180883,subdistrict coordinate,106.8680462,-6.180883411,1882,19.01157473,Yes,Marunda
M-JKU-110-1-01-OUT,M-JKU-110,Segar Baru,JAKARTA UTARA,KOJA,106.910233,-6.1189,BR,30,210,LBM,Pasar Lontar,M-JKU-017,JAKARTA UTARA,KOJA,106.910667,-6.119067,original coordinate,106.9048773,-6.121113345,1897,7.5266079,No,
M-TGR-002-1-01-OUT,M-TGR-002,PT. MULTI PKP SUBUR,KOTA TANGERANG,CIPONDOH,106.684167,-6.17665,BR,650,4550,LBM,PASAR ANYAR,M-TGR-010,KOTA TANGERANG,TANGERANG,106.6345,-6.17665,original coordinate,106.6407461,-6.189195115,3973,42.08109976,No,
M-TGR-002-1-02-OUT,M-TGR-002,PT. MULTI PKP SUBUR,KOTA TANGERANG,CIPONDOH,106.684167,-6.17665,BR,500,3500,LBM,PASAR NYAMUK,M-TGR-006,KOTA TANGERANG,CIPONDOH,106.6839,-6.1765,original coordinate,106.6818438,-6.186329294,3971,36.62474276,No,
M-TGR-002-1-03-OUT,M-TGR-002,PT. MULTI PKP SUBUR,KOTA TANGERANG,CIPONDOH,106.684167,-6.17665,BR,500,3500,LBM,PASAR BENGKOK,M-TGR-066,KOTA TANGERANG,PINANG,106.686967,-6.221833,original coordinate,106.6663271,-6.215747025,3972,35.76455011,No,
M-TGR-002-1-04-OUT,M-TGR-002,PT. MULTI PKP SUBUR,KOTA TANGERANG,CIPONDOH,106.684167,-6.17665,BR,500,3500,LBM,PASAR SARASWATI,M-TGR-053,KOTA TANGERANG,CILEDUG,106.70875,-6.224967,original coordinate,108.7474726,-6.898093503,2203,33.31606817,No,
M-TGR-002-1-05-OUT,M-TGR-002,PT. MULTI PKP SUBUR,KOTA TANGERANG,CIPONDOH,106.684167,-6.17665,BR,500,3500,LBM,PASAR KAMPUNG GUNUNG,M-TGR-009,KOTA TANGERANG,CIPONDOH,106.6765,-6.185217,original coordinate,106.6818438,-6.186329294,3971,37.29330681,No,
M-TGR-002-1-06-OUT,M-TGR-002,PT. MULTI PKP SUBUR,KOTA TANGERANG,CIPONDOH,106.684167,-6.17665,BR,500,3500,LBM,PASAR LAMA,M-TGR-011,KOTA TANGERANG,TANGERANG,106.629767,-6.1783,original coordinate,106.6407461,-6.189195115,3973,42.57899112,No,
M-TGR-002-1-07-OUT,M-TGR-002,PT. MULTI PKP SUBUR,KOTA TANGERANG,CIPONDOH,106.684167,-6.17665,BR,550,3850,LBM,PASAR SUKAJADI,M-TGR-035,KOTA TANGERANG,KARAWACI,106.626533,-6.179,original coordinate,106.6179764,-6.18128634,3974,42.92657468,No,
M-TGR-002-1-08-OUT,M-TGR-002,PT. MULTI PKP SUBUR,KOTA TANGERANG,CIPONDOH,106.684167,-6.17665,BR,650,4550,LBM,PASAR CENGKARENG,M-JKB-034,JAKARTA BARAT,CENGKARENG,106.728867,-6.15205,original coordinate,106.7365367,-6.152220489,1892,32.31317293,No,
M-TGR-002-1-09-OUT,M-TGR-002,PT. MULTI PKP SUBUR,KOTA TANGERANG,CIPONDOH,106.684167,-6.17665,BR,650,4550,LBM,PASAR PURI,,JAKARTA BARAT,KEMBANGAN,106.74176,-6.198377,subdistrict coordinate,106.7417599,-6.198377399,1886,29.85992871,No,
M-TGR-012-4-01-OUT,M-TGR-016,TPNU HAJI SUKARDI,KOTA TANGERANG,TANGERANG,106.644083,-6.175267,BR,200,1400,LBM,,M-TGR-010,KOTA TANGERANG,TANGERANG,106.6345,-6.17665,original coordinate,106.6407461,-6.189195115,3973,51.02274289,No,
M-TGR-012-4-02-OUT,M-TGR-016,TPNU HAJI SUKARDI,KOTA TANGERANG,TANGERANG,106.644083,-6.175267,BR,200,1400,LBM,,M-TGR-073,KOTA TANGERANG,TANGERANG,106.640746,-6.189195,original coordinate,106.6407461,-6.189195115,3973,49.73088712,No,
