movement_id,origin_district,type,species,number,weekly_volume,destination_code,destination_name,destination_x,destination_y,destination_district,destination_subdistrict,point_x_subdistrict_destination,point_y_subdistrict_destination,object_id_subdistrict_destination,in_km_distance_origin_district_destination,destination_in_cluster,destination_cluster_name,cy_id
M-JKT-137-5-01-IN,SUBANG,FA,LA,1000,4000,M-JKT-141,WAHYANTI,106.904467,-6.187917,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,96.51388895,Yes,Pulo Gadung,M-JKT-137-5
M-JKT-137-5-02-IN,KOTA SURABAYA,FA,LA,1000,2000,M-JKT-141,WAHYANTI,106.904467,-6.187917,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,661.4026946,Yes,Pulo Gadung,M-JKT-137-5
M-JKT-137-5-03-IN,KOTA BANDAR LAMPUNG,FA,LA,1000,1000,M-JKT-141,WAHYANTI,106.904467,-6.187917,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,204.1833267,Yes,Pulo Gadung,M-JKT-137-5
M-JKT-137-6-01-IN,CIANJUR,FA,LA,750,3000,M-JKT-142,MANGGOLO YUDHO,106.904567,-6.18795,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,101.8333498,Yes,Pulo Gadung,M-JKT-137-6
M-JKT-137-6-02-IN,SUKABUMI,FA,LA,750,2250,M-JKT-142,MANGGOLO YUDHO,106.904567,-6.18795,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,94.14192575,Yes,Pulo Gadung,M-JKT-137-6
M-JKT-137-7-01-IN,CIREBON,Br,BR,1800,7200,M-JKT-143,SUPARNO/MULYONO,106.904717,-6.18845,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,187.7302836,Yes,Pulo Gadung,M-JKT-137-7
M-JKT-137-7-02-IN,TASIKMALAYA,Br,BR,1800,5400,M-JKT-143,SUPARNO/MULYONO,106.904717,-6.18845,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,195.1096599,Yes,Pulo Gadung,M-JKT-137-7
M-JKT-137-8-01-IN,CIREBON,Br,BR,2000,14000,M-JKT-144,Murni jaya,106.904317,-6.237267,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,187.7302836,Yes,Pulo Gadung,M-JKT-137-8
M-JKT-137-8-02-IN,CIANJUR,Br,BR,2000,14000,M-JKT-144,Murni jaya,106.904317,-6.237267,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,101.8333498,Yes,Pulo Gadung,M-JKT-137-8
M-JKT-137-9-01-IN,KOTA SURAKARTA,Br,AK,650,650,M-JKT-145,Ayam Kampung TD,106.919817,-6.1964,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,462.0051361,Yes,Rawa Kepiting,M-JKT-137-9
M-JKT-189-1-01-IN,BOGOR,FA,BR,3000,9000,M-JKT-189,SINAR FAJAR / SINAR ANGKASA,106.869617,-6.206033,JAKARTA TIMUR,MATRAMAN,106.8645227,-6.203772105,1877,38.10090707,No,,M-JKT-189-1
M-JKT-189-1-02-IN,CIAMIS,Br,BR,3000,3000,M-JKT-189,SINAR FAJAR / SINAR ANGKASA,106.869617,-6.206033,JAKARTA TIMUR,MATRAMAN,106.8645227,-6.203772105,1877,223.4876756,No,,M-JKT-189-1
M-JKT-189-1-03-IN,TASIKMALAYA,Br,BR,3000,3000,M-JKT-189,SINAR FAJAR / SINAR ANGKASA,106.869617,-6.206033,JAKARTA TIMUR,MATRAMAN,106.8645227,-6.203772105,1877,200.3303909,No,,M-JKT-189-1
M-JKT-190-1-01-IN,JAKARTA BARAT,FA,BR,3000,21000,M-JKT-190,CAGAR ALAM,106.87095,-6.209067,JAKARTA TIMUR,MATRAMAN,106.8645227,-6.203772105,1877,14.53065014,No,,M-JKT-190-1
M-JKT-190-1-02-IN,CIANJUR,FA,BR,3000,21000,M-JKT-190,CAGAR ALAM,106.87095,-6.209067,JAKARTA TIMUR,MATRAMAN,106.8645227,-6.203772105,1877,105.946481,No,,M-JKT-190-1
M-JKT-190-1-03-IN,CIANJUR,FA,BR,3000,21000,M-JKT-190,CAGAR ALAM,106.87095,-6.209067,JAKARTA TIMUR,MATRAMAN,106.8645227,-6.203772105,1877,105.946481,No,,M-JKT-190-1
M-JKT-190-1-04-IN,BOGOR,FA,BR,3000,21000,M-JKT-190,CAGAR ALAM,106.87095,-6.209067,JAKARTA TIMUR,MATRAMAN,106.8645227,-6.203772105,1877,37.85171104,No,,M-JKT-190-1
M-JKT-191-1-01-IN,BANDUNG,Br,BR,7000,7000,M-JKT-191,MARGO MULYO,106.870667,-6.20945,JAKARTA TIMUR,MATRAMAN,106.8645227,-6.203772105,1877,127.7735139,No,,M-JKT-191-1
M-JKT-192-1-01-IN,CIAMIS,Br,BR,2800,9800,M-JKT-192,Maju Bersama,106.87295,-6.2097,JAKARTA TIMUR,MATRAMAN,106.8645227,-6.203772105,1877,222.9487441,No,,M-JKT-192-1
M-JKT-192-1-02-IN,BANDUNG,Br,BR,2800,9800,M-JKT-192,Maju Bersama,106.87295,-6.2097,JAKARTA TIMUR,MATRAMAN,106.8645227,-6.203772105,1877,127.5869596,No,,M-JKT-192-1
M-JKT-192-1-03-IN,SUKABUMI,Br,BR,2900,10150,M-JKT-192,Maju Bersama,106.87295,-6.2097,JAKARTA TIMUR,MATRAMAN,106.8645227,-6.203772105,1877,96.414244,No,,M-JKT-192-1
M-JKT-192-1-04-IN,BANDUNG,Br,BR,2900,10150,M-JKT-192,Maju Bersama,106.87295,-6.2097,JAKARTA TIMUR,MATRAMAN,106.8645227,-6.203772105,1877,127.5869596,No,,M-JKT-192-1
M-JKT-192-1-05-IN,KOTA CIREBON,Br,BR,1200,4200,M-JKT-192,Maju Bersama,106.87295,-6.2097,JAKARTA TIMUR,MATRAMAN,106.8645227,-6.203772105,1877,196.9481998,No,,M-JKT-192-1
M-JKT-192-1-06-IN,KOTA BANDAR LAMPUNG,Br,BR,1200,4200,M-JKT-192,Maju Bersama,106.87295,-6.2097,JAKARTA TIMUR,MATRAMAN,106.8645227,-6.203772105,1877,199.6677181,No,,M-JKT-192-1
M-JKT-192-1-07-IN,CIAMIS,Br,BR,1600,5600,M-JKT-192,Maju Bersama,106.87295,-6.2097,JAKARTA TIMUR,MATRAMAN,106.8645227,-6.203772105,1877,222.9487441,No,,M-JKT-192-1
M-JKT-192-1-08-IN,KOTA BANDAR LAMPUNG,Br,BR,1600,5600,M-JKT-192,Maju Bersama,106.87295,-6.2097,JAKARTA TIMUR,MATRAMAN,106.8645227,-6.203772105,1877,199.6677181,No,,M-JKT-192-1
M-JKT-193-1-01-IN,CIAMIS,Br,BR,3000,9000,M-JKT-193,Mega Jaya,106.87595,-6.21455,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,222.3623457,No,,M-JKT-193-1
M-JKT-193-1-02-IN,KOTA BANDAR LAMPUNG,Br,BR,3000,6000,M-JKT-193,Mega Jaya,106.87595,-6.21455,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,200.2014752,No,,M-JKT-193-1
M-JKT-193-1-03-IN,BANDUNG,Br,BR,3000,6000,M-JKT-193,Mega Jaya,106.87595,-6.21455,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,126.9655049,No,,M-JKT-193-1
M-JKT-194-1-01-IN,BANDUNG,Br,BR,1500,1500,M-JKT-194,Sawung Mas,106.905033,-6.184633,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,127.4274565,No,,M-JKT-194-1
M-JKT-195-1-01-IN,BANDUNG,FA,BR,3000,6000,M-JKT-195,Zaenal Abidin,106.919883,-6.196767,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,125.3565513,No,,M-JKT-195-1
M-JKT-195-1-02-IN,BANDUNG,Br,BR,3000,15000,M-JKT-195,Zaenal Abidin,106.919883,-6.196767,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,125.3565513,No,,M-JKT-195-1
M-JKT-195-1-03-IN,TASIKMALAYA,Br,BR,750,750,M-JKT-195,Zaenal Abidin,106.919883,-6.196767,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,197.0949229,No,,M-JKT-195-1
M-JKT-195-1-04-IN,KOTA BANDAR LAMPUNG,Br,BR,750,750,M-JKT-195,Zaenal Abidin,106.919883,-6.196767,JAKARTA TIMUR,PULO GADUNG,106.8889122,-6.193299382,1876,203.8097356,No,,M-JKT-195-1
M-JKT-196-1-01-IN,CIANJUR,Br,BR,2500,8750,M-JKT-196,UD CENDRAWASIH,106.870733,-6.209267,JAKARTA TIMUR,MATRAMAN,106.8645227,-6.203772105,1877,,No,,M-JKT-196-1
M-JKT-196-1-02-IN,SUKABUMI,Br,BR,2500,8750,M-JKT-196,UD CENDRAWASIH,106.870733,-6.209267,JAKARTA TIMUR,MATRAMAN,106.8645227,-6.203772105,1877,,No,,M-JKT-196-1
M-JKT-196-1-03-IN,CIANJUR,Br,BR,3000,21000,M-JKT-196,UD CENDRAWASIH,106.870733,-6.209267,JAKARTA TIMUR,MATRAMAN,106.8645227,-6.203772105,1877,,No,,M-JKT-196-1
M-JKT-196-1-04-IN,CIANJUR,Br,BR,3000,21000,M-JKT-196,UD CENDRAWASIH,106.870733,-6.209267,JAKARTA TIMUR,MATRAMAN,106.8645227,-6.203772105,1877,,No,,M-JKT-196-1
M-JKT-196-1-05-IN,BANDUNG,Br,BR,4000,28000,M-JKT-196,UD CENDRAWASIH,106.870733,-6.209267,JAKARTA TIMUR,MATRAMAN,106.8645227,-6.203772105,1877,,No,,M-JKT-196-1
M-JKU-004-1-01-IN,INDRAMAYU,FA,DU,150,1050,M-JKU-004,SUMBER JAYA / DJABIDIN,106.925667,-6.104833,JAKARTA UTARA,CILINCING,106.9437635,-6.126807791,1899,144.1455966,No,,M-JKU-004-1
M-JKU-008-1-01-IN,JAKARTA TIMUR,CY,BR,100,700,M-JKU-008,Moko Supplier,106.936067,-6.112467,JAKARTA UTARA,CILINCING,106.9437635,-6.126807791,1899,16.13081827,No,,M-JKU-008-1
M-JKU-011-1-01-IN,SUKABUMI,Br,BR,1000,7000,M-JKU-011,Surjana,107.2483549,-6.250873707,JAKARTA UTARA,TANJUNG PRIOK,106.8749001,-6.132077397,1896,,No,,M-JKU-011-1
M-JKU-060-1-01-IN,KARAWANG,Br,AK,50,350,M-JKU-060,DWIJO SUMARMO,106.948,-6.110117,JAKARTA UTARA,CILINCING,106.9437635,-6.126807791,1899,48.01483299,Yes,Marunda,M-JKU-060-1
M-JKU-061-1-01-IN,SERANG,Br,DU,100,100,M-JKU-061,pak rasim,106.948533,-6.110083,JAKARTA UTARA,CILINCING,106.9437635,-6.126807791,1899,98.98362131,Yes,Marunda,M-JKU-061-1
M-JKU-061-1-02-IN,CIANJUR,FA,DU,200,1400,M-JKU-061,pak rasim,106.948533,-6.110083,JAKARTA UTARA,CILINCING,106.9437635,-6.126807791,1899,114.2126738,Yes,Marunda,M-JKU-061-1
M-JKU-061-1-03-IN,BANDUNG,FA,DU,200,1400,M-JKU-061,pak rasim,106.948533,-6.110083,JAKARTA UTARA,CILINCING,106.9437635,-6.126807791,1899,131.099612,Yes,Marunda,M-JKU-061-1
M-JKU-062-1-01-IN,TASIKMALAYA,Br,BR,1800,12600,M-JKU-062,Sukohardjo Makmur,106.919217,-6.109033,JAKARTA UTARA,CILINCING,106.9437635,-6.126807791,1899,204.1561067,Yes,Marunda,M-JKU-062-1
M-JKU-063-1-01-IN,INDRAMAYU,Br,AK,20,80,M-JKU-063,Lasa,106.9484,-6.110117,JAKARTA UTARA,CILINCING,106.9437635,-6.126807791,1899,141.5383378,Yes,Marunda,M-JKU-063-1
M-JKU-063-1-02-IN,CIANJUR,Br,AK,20,60,M-JKU-063,Lasa,106.9484,-6.110117,JAKARTA UTARA,CILINCING,106.9437635,-6.126807791,1899,114.2121703,Yes,Marunda,M-JKU-063-1
M-JKU-064-1-01-IN,BOGOR,Br,DU,50,175,M-JKU-064,TPnU Aminuddin,106.947867,-6.110033,JAKARTA UTARA,CILINCING,106.9437635,-6.126807791,1899,51.30354143,Yes,Marunda,M-JKU-064-1
M-JKU-064-1-02-IN,KARAWANG,Br,DU,50,175,M-JKU-064,TPnU Aminuddin,106.947867,-6.110033,JAKARTA UTARA,CILINCING,106.9437635,-6.126807791,1899,48.0319009,Yes,Marunda,M-JKU-064-1
M-JKU-066-1-01-IN,TANGERANG,FA,DU,1000,3500,M-JKU-066,Ahyani,106.948233,-6.110133,JAKARTA UTARA,CILINCING,106.9437635,-6.126807791,1899,48.59726679,Yes,Marunda,M-JKU-066-1
M-JKU-066-1-02-IN,BOGOR,FA,DU,1000,3500,M-JKU-066,Ahyani,106.948233,-6.110133,JAKARTA UTARA,CILINCING,106.9437635,-6.126807791,1899,51.31239162,Yes,Marunda,M-JKU-066-1
M-JKU-068-1-01-IN,INDRAMAYU,Br,AK,20,140,M-JKU-068,SAPRUDIN/CASPUDIN,106.9478,-6.11015,JAKARTA UTARA,CILINCING,106.9437635,-6.126807791,1899,141.602222,Yes,Marunda,M-JKU-068-1
M-JKU-068-1-02-IN,INDRAMAYU,Br,DU,50,350,M-JKU-068,SAPRUDIN/CASPUDIN,106.9478,-6.11015,JAKARTA UTARA,CILINCING,106.9437635,-6.126807791,1899,141.602222,Yes,Marunda,M-JKU-068-1
M-JKU-069-15-01-IN,TASIKMALAYA,Br,BR,4000,28000,M-JKU-084,Cira Jaya,106.913483,-6.119583,JAKARTA UTARA,KOJA,106.9048773,-6.121113345,1897,211.7240269,No,,M-JKU-069-1
M-JKU-069-15-02-IN,BANDUNG,Br,BR,700,700,M-JKU-084,Cira Jaya,106.913483,-6.119583,JAKARTA UTARA,KOJA,106.9048773,-6.121113345,1897,139.393474,No,,M-JKU-069-1
M-JKU-069-16-01-IN,SERANG,Br,BR,800,5600,M-JKU-086,CV . Cahaya Putra,106.879167,-6.115583,JAKARTA UTARA,TANJUNG PRIOK,106.8749001,-6.132077397,1896,81.13342443,No,,M-JKU-069-1
M-JKU-069-17-01-IN,TASIKMALAYA,Br,BR,2000,6000,M-JKU-087,Batara Jaya,106.846467,-6.130633,JAKARTA UTARA,PADEMANGAN,106.8373335,-6.129512122,1895,211.7240269,No,,M-JKU-069-1
M-JKU-069-17-02-IN,BANDUNG,Br,BR,2000,4000,M-JKU-087,Batara Jaya,106.846467,-6.130633,JAKARTA UTARA,PADEMANGAN,106.8373335,-6.129512122,1895,139.393474,No,,M-JKU-069-1
M-JKU-069-17-03-IN,LAMPUNG SELATAN,Br,BR,2000,4000,M-JKU-087,Batara Jaya,106.846467,-6.130633,JAKARTA UTARA,PADEMANGAN,106.8373335,-6.129512122,1895,158.8591294,No,,M-JKU-069-1
M-JKU-069-18-01-IN,CIAMIS,Br,BR,1000,7000,M-JKU-088,DARSONO,106.800033,-6.136117,JAKARTA UTARA,PENJARINGAN,106.7665319,-6.118124313,1894,234.938397,No,,M-JKU-069-1
M-JKU-069-19-01-IN,PURWAKARTA,,AK,1000,7000,M-JKU-089,HASIL SAWUNG/ H. SYAMSU,106.799967,-6.13585,JAKARTA UTARA,PENJARINGAN,106.7665319,-6.118124313,1894,87.41329877,No,,M-JKU-069-1
M-JKU-069-20-01-IN,PURWAKARTA,Br,AK,500,3500,M-JKU-090,AYAM POTONG 139/ HARYANTO,106.78955,-6.140783,JAKARTA UTARA,PENJARINGAN,106.7665319,-6.118124313,1894,87.41329877,No,,M-JKU-069-2
M-JKU-069-2-01-IN,INDRAMAYU,Br,DU,200,1400,M-JKU-070,DIDI JAHIDI BIN KEMEDI,106.948383,-6.110083,JAKARTA UTARA,CILINCING,106.9437635,-6.126807791,1899,158.0252816,Yes,Marunda,M-JKU-069-2
M-JKU-069-21-01-IN,TANGERANG,Br,BR,250,1750,M-JKU-091,Titi Ayam,106.794633,-6.1392,JAKARTA UTARA,PENJARINGAN,106.7665319,-6.118124313,1894,30.546795,No,,M-JKU-069-2
M-JKU-069-22-01-IN,SUBANG,FA,BR,1000,7000,M-JKU-092,SUBROTO,106.781733,-6.137467,JAKARTA UTARA,PENJARINGAN,106.7665319,-6.118124313,1894,112.0115731,No,,M-JKU-069-2
M-JKU-069-22-02-IN,TANGERANG,FA,BR,1000,7000,M-JKU-092,SUBROTO,106.781733,-6.137467,JAKARTA UTARA,PENJARINGAN,106.7665319,-6.118124313,1894,30.546795,No,,M-JKU-069-2
M-JKU-069-22-03-IN,CIANJUR,FA,BR,1000,7000,M-JKU-092,SUBROTO,106.781733,-6.137467,JAKARTA UTARA,PENJARINGAN,106.7665319,-6.118124313,1894,116.0025112,No,,M-JKU-069-2
M-JKU-069-23-01-IN,TASIKMALAYA,FA,BR,6000,42000,M-JKU-096,H. SUDARSONO,106.799867,-6.1361,JAKARTA UTARA,PENJARINGAN,106.7665319,-6.118124313,1894,211.7240269,No,,M-JKU-069-2
M-JKU-069-6-01-IN,KARAWANG,Br,DU,30,90,M-JKU-074,Masripah,106.9484,-6.110117,JAKARTA UTARA,CILINCING,106.9437635,-6.126807791,1899,64.33689332,Yes,Marunda,M-JKU-069-6
M-JKU-069-6-02-IN,INDRAMAYU,Br,DU,30,120,M-JKU-074,Masripah,106.9484,-6.110117,JAKARTA UTARA,CILINCING,106.9437635,-6.126807791,1899,158.0252816,Yes,Marunda,M-JKU-069-6
M-JKU-069-7-01-IN,INDRAMAYU,FA,DU,200,1400,M-JKU-075,ENDANG WARTAKA,106.948433,-6.11015,JAKARTA UTARA,CILINCING,106.9437635,-6.126807791,1899,158.0252816,Yes,Marunda,M-JKU-069-7
M-JKU-069-8-01-IN,KARAWANG,Br,AK,10,10,M-JKU-076,Zaenuddin,106.94865,-6.110067,JAKARTA UTARA,CILINCING,106.9437635,-6.126807791,1899,64.33689332,Yes,Marunda,M-JKU-069-8
M-JKU-069-8-02-IN,KARAWANG,Br,DU,40,40,M-JKU-076,Zaenuddin,106.94865,-6.110067,JAKARTA UTARA,CILINCING,106.9437635,-6.126807791,1899,64.33689332,Yes,Marunda,M-JKU-069-8
M-JKU-069-9-01-IN,INDRAMAYU,FA,DU,50,350,M-JKU-077,RISKA BIN CARMAN,106.948433,-6.110067,JAKARTA UTARA,CILINCING,106.9437635,-6.126807791,1899,158.0252816,Yes,Marunda,M-JKU-069-9
M-JKU-110-1-01-IN,TASIKMALAYA,Br,BR,300,600,M-JKU-110,Segar Baru,106.910233,-6.1189,JAKARTA UTARA,KOJA,106.9048773,-6.121113345,1897,204.0357797,No,,M-JKU-110-1
M-JKU-110-1-02-IN,BANDUNG,Br,BR,300,600,M-JKU-110,Segar Baru,106.910233,-6.1189,JAKARTA UTARA,KOJA,106.9048773,-6.121113345,1897,132.7938578,No,,M-JKU-110-1
M-JKU-110-1-03-IN,CIREBON,Br,BR,300,300,M-JKU-110,Segar Baru,106.910233,-6.1189,JAKARTA UTARA,KOJA,106.9048773,-6.121113345,1897,191.1665215,No,,M-JKU-110-1
M-JKU-110-1-04-IN,BANDUNG,Br,BR,300,300,M-JKU-110,Segar Baru,106.910233,-6.1189,JAKARTA UTARA,KOJA,106.9048773,-6.121113345,1897,132.7938578,No,,M-JKU-110-1
M-JKU-110-1-05-IN,TASIKMALAYA,Br,BR,300,300,M-JKU-110,Segar Baru,106.910233,-6.1189,JAKARTA UTARA,KOJA,106.9048773,-6.121113345,1897,204.0357797,No,,M-JKU-110-1
M-TGR-001-1-01-IN,CIANJUR,FA,BR,200,800,M-TGR-001,H. TOHA,106.6735,-6.192567,KOTA TANGERANG,CIPONDOH,106.6818438,-6.186329294,3971,116.1964134,No,,M-TGR-001-1
M-TGR-001-1-02-IN,SUKABUMI,FA,LA,50,350,M-TGR-001,H. TOHA,106.6735,-6.192567,KOTA TANGERANG,CIPONDOH,106.6818438,-6.186329294,3971,96.56872971,No,,M-TGR-001-1
M-TGR-001-1-03-IN,BOGOR,FA,BR,200,600,M-TGR-001,H. TOHA,106.6735,-6.192567,KOTA TANGERANG,CIPONDOH,106.6818438,-6.186329294,3971,37.47631646,No,,M-TGR-001-1
M-TGR-002-1-01-IN,SERANG,FA,BR,4000,28000,M-TGR-002,PT. MULTI PKP SUBUR,106.684167,-6.17665,KOTA TANGERANG,CIPONDOH,106.6818438,-6.186329294,3971,69.45142617,No,,M-TGR-002-1
M-TGR-002-1-02-IN,KOTA TANGERANG,FA,BR,3000,21000,M-TGR-002,PT. MULTI PKP SUBUR,106.684167,-6.17665,KOTA TANGERANG,CIPONDOH,106.6818438,-6.186329294,3971,3.686599362,No,,M-TGR-002-1
M-TGR-002-1-03-IN,TANGERANG,LBM,BR,500,3500,M-TGR-002,PT. MULTI PKP SUBUR,106.684167,-6.17665,KOTA TANGERANG,CIPONDOH,106.6818438,-6.186329294,3971,18.532301,No,,M-TGR-002-1
M-TGR-002-1-04-IN,KOTA TANGERANG,LBM,BR,500,3500,M-TGR-002,PT. MULTI PKP SUBUR,106.684167,-6.17665,KOTA TANGERANG,CIPONDOH,106.6818438,-6.186329294,3971,3.686599362,No,,M-TGR-002-1
M-TGR-003-1-01-IN,KOTA TANGERANG,LBM,AK,7,14,M-TGR-003,BEBEK REZEKI,106.680548,-6.185263,KOTA TANGERANG,CIPONDOH,106.6818438,-6.186329294,3971,3.228966092,No,,M-TGR-003-1
M-TGR-003-1-02-IN,TANGERANG,FA,DU,7,14,M-TGR-003,BEBEK REZEKI,106.680548,-6.185263,KOTA TANGERANG,CIPONDOH,106.6818438,-6.186329294,3971,18.16532265,No,,M-TGR-003-1
M-TGR-003-1-03-IN,KOTA TANGERANG,FA,BR,30,30,M-TGR-003,BEBEK REZEKI,106.680548,-6.185263,KOTA TANGERANG,CIPONDOH,106.6818438,-6.186329294,3971,3.228966092,No,,M-TGR-003-1
M-TGR-012-4-01-IN,SERANG,FA,BR,600,4200,M-TGR-016,TPNU HAJI SUKARDI,106.644083,-6.175267,KOTA TANGERANG,TANGERANG,106.6407461,-6.189195115,3973,,No,,M-TGR-012-4
M-TGR-015-1-01-IN,TANGERANG,FA,BR,350,2450,M-TGR-015,SUNARTO,106.643467,-6.175367,KOTA TANGERANG,TANGERANG,106.6407461,-6.189195115,3973,13.97504298,No,,M-TGR-015-1
M-TGR-015-1-02-IN,TANGERANG,FA,BR,350,2450,M-TGR-015,SUNARTO,106.643467,-6.175367,KOTA TANGERANG,TANGERANG,106.6407461,-6.189195115,3973,13.97504298,No,,M-TGR-015-1
M-TGR-021-1-01-IN,SERANG,FA,BR,2000,14000,M-TGR-021,TPNU HAJI SUTADJI,106.643967,-6.175383,KOTA TANGERANG,TANGERANG,106.6407461,-6.189195115,3973,,No,,M-TGR-021-1
M-TGR-021-1-02-IN,SERANG,Br,BR,1000,7000,M-TGR-021,TPNU HAJI SUTADJI,106.643967,-6.175383,KOTA TANGERANG,TANGERANG,106.6407461,-6.189195115,3973,,No,,M-TGR-021-1
M-TGR-022-2-01-IN,SERANG,FA,BR,1000,2333.333,M-TGR-023,KARTAWI,106.6434,-6.175833,KOTA TANGERANG,TANGERANG,106.6407461,-6.189195115,3973,64.89063463,No,,M-TGR-022-2
M-TGR-022-2-02-IN,PANDEGLANG,FA,BR,1000,2333.333,M-TGR-023,KARTAWI,106.6434,-6.175833,KOTA TANGERANG,TANGERANG,106.6407461,-6.189195115,3973,110.5179888,No,,M-TGR-022-2
M-TGR-022-2-03-IN,TANGERANG,FA,BR,1000,2333.333,M-TGR-023,KARTAWI,106.6434,-6.175833,KOTA TANGERANG,TANGERANG,106.6407461,-6.189195115,3973,13.96811488,No,,M-TGR-022-2
M-TGR-022-2-04-IN,,AB,BR,250,1750,M-TGR-023,KARTAWI,106.6434,-6.175833,KOTA TANGERANG,TANGERANG,106.6407461,-6.189195115,3973,,No,,M-TGR-022-2
M-TGR-025-1-01-IN,KOTA TANGERANG,LBM,AK,15,105,M-TGR-025,TPNU HAJI MUJID,106.6423,-6.20845,KOTA TANGERANG,PINANG,106.6663271,-6.215747025,3972,,No,,M-TGR-025-1
M-TGR-026-1-01-IN,SUMEDANG,FA,BR,500,1166.6665,M-TGR-026,PANGKALAN PINANG RAYA,106.704733,-6.239,KOTA TANGERANG,PINANG,106.6663271,-6.215747025,3972,,No,,M-TGR-026-1
M-TGR-026-1-02-IN,PURWAKARTA,FA,BR,500,1166.6665,M-TGR-026,PANGKALAN PINANG RAYA,106.704733,-6.239,KOTA TANGERANG,PINANG,106.6663271,-6.215747025,3972,,No,,M-TGR-026-1
M-TGR-026-1-03-IN,SUBANG,FA,BR,500,1166.6665,M-TGR-026,PANGKALAN PINANG RAYA,106.704733,-6.239,KOTA TANGERANG,PINANG,106.6663271,-6.215747025,3972,,No,,M-TGR-026-1
M-TGR-026-1-04-IN,SUBANG,FA,BR,500,3500,M-TGR-026,PANGKALAN PINANG RAYA,106.704733,-6.239,KOTA TANGERANG,PINANG,106.6663271,-6.215747025,3972,,No,,M-TGR-026-1
M-TGR-026-1-05-IN,SUBANG,FA,BR,500,1166.6665,M-TGR-026,PANGKALAN PINANG RAYA,106.704733,-6.239,KOTA TANGERANG,PINANG,106.6663271,-6.215747025,3972,,No,,M-TGR-026-1
M-TGR-026-1-06-IN,BANDUNG,FA,BR,500,1166.6665,M-TGR-026,PANGKALAN PINANG RAYA,106.704733,-6.239,KOTA TANGERANG,PINANG,106.6663271,-6.215747025,3972,,No,,M-TGR-026-1
M-TGR-026-1-07-IN,SUMEDANG,FA,BR,500,1166.6665,M-TGR-026,PANGKALAN PINANG RAYA,106.704733,-6.239,KOTA TANGERANG,PINANG,106.6663271,-6.215747025,3972,,No,,M-TGR-026-1
M-TGR-027-4-01-IN,KOTA TANGERANG,LBM,AK,20,140,M-TGR-030,OO,106.626617,-6.179017,KOTA TANGERANG,KARAWACI,106.6179764,-6.18128634,3974,2.861408232,No,,M-TGR-027-4
M-TGR-027-4-02-IN,KOTA TANGERANG,LBM,DU,35,245,M-TGR-030,OO,106.626617,-6.179017,KOTA TANGERANG,KARAWACI,106.6179764,-6.18128634,3974,2.861408232,No,,M-TGR-027-4
M-TGR-027-5-01-IN,BOGOR,CY,AK,20,70,M-TGR-031,UDIN,106.6265,-6.179117,KOTA TANGERANG,KARAWACI,106.6179764,-6.18128634,3974,40.26357147,No,,M-TGR-027-5
M-TGR-027-5-02-IN,TANGERANG,CY,AK,20,70,M-TGR-031,UDIN,106.6265,-6.179117,KOTA TANGERANG,KARAWACI,106.6179764,-6.18128634,3974,12.08693364,No,,M-TGR-027-5
M-TGR-027-5-03-IN,TANGERANG,CY,DU,50,175,M-TGR-031,UDIN,106.6265,-6.179117,KOTA TANGERANG,KARAWACI,106.6179764,-6.18128634,3974,12.08693364,No,,M-TGR-027-5
M-TGR-027-5-04-IN,BOGOR,CY,DU,50,175,M-TGR-031,UDIN,106.6265,-6.179117,KOTA TANGERANG,KARAWACI,106.6179764,-6.18128634,3974,40.26357147,No,,M-TGR-027-5
M-TGR-027-6-01-IN,TANGERANG,LC,DU,35,245,M-TGR-032,LS MANDIRI,106.709683,-6.2456,KOTA TANGERANG,KARAWACI,106.6179764,-6.18128634,3974,12.08693364,No,,M-TGR-027-6
M-TGR-027-6-02-IN,SUKABUMI,FA,AK,200,300,M-TGR-032,LS MANDIRI,106.709683,-6.2456,KOTA TANGERANG,KARAWACI,106.6179764,-6.18128634,3974,98.3839931,No,,M-TGR-027-6
M-TGR-027-6-03-IN,BOGOR,FA,AK,200,300,M-TGR-032,LS MANDIRI,106.709683,-6.2456,KOTA TANGERANG,KARAWACI,106.6179764,-6.18128634,3974,40.26357147,No,,M-TGR-027-6
